id,loan_amnt,funded_amnt,installment,home_ownership,annual_inc,issue_d,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,loan_status,term,fico,int_rate,revol_util,grade
1826771,9600,9600,329.65,MORTGAGE,98000,11/1/2012,PA,12.38,0,7/1/1990,1,8,0,13476,28,Current,36,564,14.33,82.2,B
1826779,14000,14000,472.46,RENT,42000,11/1/2012,FL,27.34,0,3/1/2001,0,7,0,16613,14,Charged Off,36,507,13.11,83.9,B
1826781,10000,10000,337.47,OWN,50000,11/1/2012,IL,19.85,0,10/1/1998,1,10,0,10009,25,Current,36,519,13.11,55.9,B
1826787,5700,5700,181,RENT,20400,11/1/2012,CO,18.71,0,2/1/2006,0,5,0,5275,5,Current,36,459,8.9,78.7,A
1826788,8000,8000,288.3,RENT,33000,11/1/2012,WV,32.07,0,10/1/2001,1,9,0,8081,30,Current,36,491,17.77,86,C
1826800,26500,26500,881.7,MORTGAGE,78000,11/1/2012,GA,20.27,0,10/1/1990,3,18,0,31310,36,Current,36,548,12.12,32.7,B
1826813,22750,22750,608.96,MORTGAGE,52000,11/1/2012,CT,28.11,0,10/1/1995,2,9,0,18656,19,Current,60,521,20.49,75.5,C
1826847,10000,10000,332.72,MORTGAGE,88000,11/1/2012,CA,3.95,2,6/1/1997,0,5,0,7087,20,Current,36,556,12.12,67.5,B
1826855,15000,15000,513.33,MORTGAGE,96200,11/1/2012,MA,11.16,1,12/1/1992,0,9,0,14026,26,Current,36,562,14.09,51.6,B
1826857,6000,6000,208.91,RENT,90000,11/1/2012,CA,20.45,0,2/1/2004,0,7,0,3576,18,Current,36,558,15.31,41.1,B
1826858,28000,28000,765.24,MORTGAGE,100000,11/1/2012,TX,31.34,2,5/1/1997,2,10,0,3799,25,Current,60,565,21.49,79.1,C
1826867,10000,10000,360.38,RENT,105000,11/1/2012,MN,13.84,1,12/1/1999,3,10,0,12783,31,Current,36,568,17.77,89.4,C
1826870,5450,5450,181.34,RENT,31200,11/1/2012,CA,34.67,0,9/1/2005,0,17,0,6634,28,Current,36,487,12.12,60.9,B
1826877,3000,3000,107.37,RENT,20000,11/1/2012,WA,21.36,0,8/1/2001,1,3,0,2331,16,Current,36,457,17.27,72.8,B
1826887,11200,11200,362.24,RENT,40000,11/1/2012,CA,15.18,0,11/1/2000,0,9,0,22714,23,Current,36,504,10.16,59.9,B
1826889,28100,28100,934.94,MORTGAGE,62894,11/1/2012,MI,16.2,0,2/1/1973,1,11,0,22784,29,Current,36,534,12.12,41.2,B
1826905,18825,18825,483.07,MORTGAGE,50000,11/1/2012,NV,8.34,0,7/1/2005,1,7,0,19688,12,Current,60,519,18.49,59.7,C
1826912,20000,20000,696.35,RENT,63000,11/1/2012,CA,27.35,0,1/1/1986,1,11,0,11343,33,Current,36,534,15.31,56.4,B
1826957,3000,3000,102.67,RENT,55000,12/1/2012,KY,15.1,0,7/1/2000,0,7,0,5447,12,Current,36,525,14.09,86.5,B
1826969,3800,3800,136.95,RENT,95000,11/1/2012,RI,6.73,0,6/1/1995,0,4,0,6472,18,Current,36,562,17.77,92.5,C
1826973,4200,4200,150.31,RENT,56000,11/1/2012,NY,12.6,0,4/1/2003,2,13,0,11786,20,Current,36,526,17.27,84.8,B
1826974,5825,5825,196.58,RENT,33000,11/1/2012,NV,11.13,0,11/1/2001,2,12,0,6781,31,Current,36,491,13.11,33.4,B
1826987,20125,20125,555.61,RENT,45000,11/1/2012,CA,20.4,0,1/1/1997,1,7,0,5251,37,Current,60,512,21.98,83.3,C
1827016,12000,12000,393.67,RENT,80000,11/1/2012,VA,7.85,0,1/1/2002,2,11,0,4428,36,Charged Off,36,550,11.14,48.7,B
1827017,20000,20000,571.08,RENT,135000,11/1/2012,FL,30.98,0,1/1/1985,1,12,0,6682,17,Current,60,585,23.63,86.8,C
1827022,21000,21000,718.65,OWN,125000,11/1/2012,MA,10.66,0,7/1/1992,0,9,0,19290,30,Current,36,580,14.09,69.1,B
1827050,24000,24000,904.21,RENT,60000,11/1/2012,NJ,25.33,3,6/1/2003,1,6,0,2623,18,Current,36,531,21,62.5,C
1827057,21000,21000,601.21,MORTGAGE,64000,11/1/2012,WA,9.36,0,5/1/1999,2,17,0,10256,41,Current,60,535,23.76,88.4,C
1827065,5600,5600,175.23,MORTGAGE,85000,11/1/2012,WV,15.7,0,10/1/2004,2,16,0,1907,25,Current,36,554,7.9,9.1,A
1827069,21000,21000,599.63,MORTGAGE,75000,11/1/2012,OR,13.58,0,4/1/2000,0,13,0,11309,31,Current,60,546,23.63,95,C
1827082,13000,13000,455.76,RENT,52000,11/1/2012,RI,11.3,0,12/1/1998,1,5,0,8773,25,Current,36,521,15.8,76.3,B
1827088,25000,25000,658.46,MORTGAGE,80000,11/1/2012,WA,18.26,0,10/1/2000,0,16,0,17074,29,Current,60,550,19.72,57.3,C
1827093,35000,35000,1273.96,MORTGAGE,178631,11/1/2012,NY,2.89,0,1/1/1985,2,5,0,23417,14,Current,36,604,18.49,84.2,C
1827094,8300,8300,259.71,MORTGAGE,38500,11/1/2012,WA,19.95,0,9/1/2000,1,8,0,6785,26,Current,36,501,7.9,49.9,A
1827107,18000,18000,491.94,MORTGAGE,127000,11/1/2012,MD,13.19,1,8/1/1993,0,9,0,25065,32,Current,60,581,21.49,92.5,C
1827124,12000,12000,404.97,MORTGAGE,57600,11/1/2012,NV,8.19,0,11/1/2001,0,7,0,5426,33,Current,36,528,13.11,87.5,B
1827126,8000,8000,206.43,MORTGAGE,60028,11/1/2012,WA,9.92,0,3/1/1998,1,7,0,8421,26,Current,60,531,18.75,69,C
1827130,12000,12000,429.45,RENT,40000,11/1/2012,WA,8.22,0,7/1/2006,1,6,0,11508,8,Charged Off,36,504,17.27,81.6,B
1827131,9450,9450,305.64,OWN,50000,12/1/2012,VA,7.08,0,4/1/2004,0,10,0,8872,21,Current,36,519,10.16,76.5,B
1827143,17875,17875,478.47,RENT,41000,11/1/2012,HI,32.22,0,4/1/2002,0,8,0,8774,21,Current,60,505,20.49,86.9,C
1827167,10050,10050,339.16,RENT,30000,11/1/2012,NJ,12.85,0,11/1/1999,0,17,0,5589,34,Current,36,485,13.11,37.3,B
1827169,7200,7200,236.2,RENT,58800,11/1/2012,TX,20.02,0,3/1/2001,0,13,0,4356,20,Current,36,529,11.14,76.4,B
1827170,3200,3200,104.98,RENT,42500,11/1/2012,AL,18.21,0,10/1/2003,3,11,0,8860,24,Current,36,508,11.14,41.4,B
1827195,2200,2200,79.29,RENT,35000,11/1/2012,NY,23.66,0,5/1/1982,0,22,0,17940,39,Current,36,495,17.77,57.3,C
1827196,15000,15000,515.08,RENT,105000,11/1/2012,CA,8.19,0,7/1/2001,0,5,0,9939,12,Current,36,568,14.33,82.1,B
1827199,12025,12025,437.7,RENT,35000,11/1/2012,CO,16.66,1,8/1/1999,0,8,0,9706,12,Current,36,495,18.49,94.2,C
1827230,5000,5000,164.03,RENT,28000,11/1/2012,NY,18.14,0,1/1/2003,1,6,0,6967,21,Charged Off,36,480,11.14,65.1,B
1827232,8000,8000,278.54,MORTGAGE,100000,11/1/2012,TX,20.9,0,10/1/1995,1,10,0,26420,30,Current,36,565,15.31,66.5,B
1827245,7000,7000,232.91,MORTGAGE,115000,11/1/2012,CA,27.2,0,7/1/1992,3,15,0,36278,44,Current,36,574,12.12,89.8,B
1827272,9000,9000,324.34,RENT,55000,11/1/2012,CA,13.72,0,10/1/2003,1,14,0,21175,22,Current,36,525,17.77,86.4,C
1827274,28000,28000,773.02,MORTGAGE,125000,11/1/2012,GA,13.99,3,1/1/1988,1,13,0,16371,35,Current,60,580,21.98,45.6,C
1827280,11000,11000,360.86,RENT,100000,11/1/2012,FL,12.44,0,5/1/1996,0,11,0,10133,40,Current,36,565,11.14,39.9,B
1827281,8000,8000,293.46,OWN,30000,11/1/2012,PA,27.44,0,9/1/2002,0,8,0,6791,18,Current,36,485,19.05,95.6,C
1827285,10625,10625,353.52,MORTGAGE,31000,11/1/2012,CO,18.31,0,6/1/1982,0,8,0,19686,22,Current,36,487,12.12,61.3,B
1827314,3350,3350,102.86,RENT,56000,11/1/2012,CA,7.11,0,1/1/2003,0,9,0,4091,19,Current,36,526,6.62,22.9,A
1827316,22475,22475,641.75,MORTGAGE,63000,11/1/2012,CA,15.09,2,12/1/2003,2,14,0,10859,27,Current,60,534,23.63,44.3,C
1834562,12000,12000,399.26,OTHER,60000,12/1/2012,NH,22.14,0,4/1/1997,1,9,0,16101,27,Current,36,531,12.12,32.8,B
1834593,10400,10400,355.91,OTHER,84000,12/1/2012,CA,12.66,0,8/1/1990,1,8,0,12521,17,Current,36,553,14.09,60.2,B
1834599,15250,15250,500.28,OTHER,38527,11/1/2012,WA,27.07,0,5/1/2000,0,10,0,7552,14,Current,36,501,11.14,69.3,B
1834606,9750,9750,329.04,OTHER,43000,11/1/2012,UT,25.7,0,6/1/1995,2,12,0,20856,23,Charged Off,36,509,13.11,76.7,B
1834634,12000,12000,423.61,OTHER,37000,11/1/2012,TX,11.38,0,11/1/1998,1,6,0,11151,20,Current,36,499,16.29,92.9,B
1834638,18200,18200,642.47,OTHER,52000,11/1/2012,TX,23.41,0,8/1/2001,1,11,0,25267,26,Charged Off,36,521,16.29,64.5,B
1834640,10000,10000,350.59,OTHER,45000,11/1/2012,NY,21.04,0,9/1/2005,1,6,0,5004,11,Current,36,512,15.8,92.7,B
1844567,15500,15500,539.67,OTHER,70000,11/1/2012,OR,20.97,0,8/1/1993,0,10,0,14802,18,Current,36,541,15.31,94.3,B
1844578,10000,10000,353.01,OTHER,42000,11/1/2012,CA,17.32,0,8/1/2004,1,10,0,9359,10,Current,36,507,16.29,74.3,B
1844586,15000,15000,545.99,OTHER,41016,11/1/2012,MO,16.35,2,5/1/1987,1,19,0,13087,41,Charged Off,36,505,18.49,69.2,C
1844605,10575,10575,368.2,OTHER,58000,11/1/2012,LA,11.3,0,1/1/1995,1,7,0,10860,17,Current,36,529,15.31,61.4,B
1854589,6000,6000,208.91,RENT,48000,11/1/2012,NV,14.68,0,11/1/1995,0,6,0,4263,26,Current,36,516,15.31,54.7,B
1854596,22000,22000,628.18,RENT,50000,11/1/2012,NJ,26.04,0,7/1/1996,3,14,0,24735,40,Current,60,519,23.63,43.1,C
1854597,11500,11500,371.94,RENT,35000,11/1/2012,OH,10.01,0,5/1/2001,0,9,0,4945,18,Current,36,495,10.16,81.1,B
1854622,15000,15000,545.99,OWN,44800,11/1/2012,MD,27.29,0,10/1/2001,0,9,0,11252,22,Charged Off,36,511,18.49,86.6,C
1854628,35000,35000,1252.56,RENT,225000,11/1/2012,MO,4.01,0,7/1/2004,1,10,0,14660,13,Current,36,619,17.27,35.9,B
1854629,12000,12000,412.06,MORTGAGE,75000,11/1/2012,NJ,16.13,1,7/1/1996,0,10,0,20067,17,Current,36,546,14.33,35.9,B
1854631,7200,7200,252.43,RENT,77300.08,11/1/2012,NY,11.43,1,10/1/2001,2,8,0,10109,19,Current,36,548,15.8,51.1,B
1854634,25000,25000,882.51,MORTGAGE,74872,11/1/2012,MD,19.49,0,5/1/2001,1,16,0,25653,38,Current,36,546,16.29,86.1,B
1854647,12000,12000,429.45,OWN,55000,11/1/2012,NJ,14.86,2,8/1/1999,1,12,0,9145,29,Current,36,525,17.27,61.4,B
1854648,18000,18000,496.94,MORTGAGE,72000,11/1/2012,AL,10.48,1,5/1/1998,2,7,0,5786,27,Current,60,543,21.98,62.9,C
1854649,10000,10000,353.01,MORTGAGE,29300,11/1/2012,MO,26.17,1,7/1/1995,1,11,0,14504,19,Current,36,483,16.29,85.3,B
1854651,3275,3275,119.21,MORTGAGE,38000,11/1/2012,SC,31.55,0,2/1/1993,0,8,0,29104,29,Current,36,500,18.49,97.3,C
1854673,25000,25000,645.08,MORTGAGE,75000,11/1/2012,RI,30.75,0,2/1/1987,0,11,0,33785,23,Current,60,546,18.75,81.2,C
1854692,12000,12000,399.26,RENT,69000,11/1/2012,CA,15.34,0,10/1/2002,0,5,0,5969,8,Current,36,540,12.12,74.6,B
1854698,22250,22250,521.54,OWN,50000,11/1/2012,NC,28.84,0,6/1/1995,0,9,0,29650,23,Current,60,519,14.33,50,B
1854715,15000,15000,536.81,MORTGAGE,200000,11/1/2012,MO,10.84,2,10/1/1996,2,13,0,29299,27,Current,36,611,17.27,78.1,B
1854724,17050,17050,399.65,OWN,38500,12/1/2012,SC,10.91,0,3/1/1997,0,3,0,15184,20,Current,60,501,14.33,51.5,B
1854731,15000,15000,456.54,MORTGAGE,87000,11/1/2012,AR,1.43,0,10/1/1998,2,13,0,5152,26,Current,36,556,6.03,12.7,A
1854744,20000,20000,541.07,RENT,61248,11/1/2012,CO,25.86,0,8/1/1988,0,7,0,21856,21,Current,60,532,21,93.8,C
1854753,6000,6000,190.52,RENT,90000,11/1/2012,NV,8.08,0,3/1/1998,1,9,0,5136,28,Current,36,558,8.9,18.7,A
1854756,20000,20000,665.44,MORTGAGE,108521,11/1/2012,VA,19.97,0,6/1/1996,0,8,0,47360,30,Current,36,570,12.12,94.9,B
1854780,27050,27050,775.51,RENT,60500,11/1/2012,WI,24.2,0,7/1/1991,0,13,0,34446,55,Current,60,531,23.83,71.2,C
1854813,19200,19200,638.82,OWN,43000,11/1/2012,TX,29.58,0,4/1/1999,0,11,0,29797,26,Charged Off,36,509,12.12,87.6,B
1854814,5300,5300,165.16,MORTGAGE,45000,12/1/2012,NY,17.01,0,3/1/1978,2,15,0,1142,41,Current,36,512,7.62,3.2,A
1854819,3500,3500,76.35,RENT,37000,11/1/2012,MD,3.63,0,2/1/2007,0,5,0,2069,7,Current,60,499,11.14,24.1,B
1854826,11500,11500,418.59,RENT,35000,11/1/2012,NJ,25.92,0,7/1/2003,1,13,0,12205,16,Current,36,495,18.49,50.2,C
1854827,24000,24000,702.05,MORTGAGE,78000,11/1/2012,AL,20.17,1,11/1/1999,1,23,0,13763,38,Current,60,548,24.83,93.6,C
1854848,10100,10100,345.64,RENT,105000,11/1/2012,CO,12.51,0,10/1/2001,2,13,0,17391,31,Current,36,568,14.09,60.8,B
1854859,21000,21000,708.69,MORTGAGE,300000,11/1/2012,CA,7.82,0,2/1/1995,0,6,0,20996,18,Current,36,638,13.11,95.9,B
1854875,29100,29100,941.17,RENT,118000,11/1/2012,NY,16.21,0,9/1/1989,0,12,0,13095,22,Current,36,576,10.16,34.8,B
1854877,20000,20000,674.94,MORTGAGE,49600,11/1/2012,WA,28.79,0,10/1/1999,0,7,0,24871,21,Current,36,518,13.11,66.5,B
1854888,14000,14000,426.1,MORTGAGE,205000,11/1/2012,CA,20.64,0,10/1/1993,1,13,0,17825,40,Current,36,613,6.03,14,A
1854892,3000,3000,105.91,OWN,30000,11/1/2012,IL,26.12,0,5/1/2004,2,20,0,5278,25,Charged Off,36,485,16.29,63.6,B
1854898,13750,13750,504.37,RENT,53500,11/1/2012,NY,26.46,0,1/1/2001,0,11,0,4975,22,Current,36,523,19.05,61.4,C
1854900,5500,5500,180.43,MORTGAGE,140000,11/1/2012,TX,25.15,0,4/1/1997,0,14,0,30574,23,Current,36,587,11.14,71.8,B
1854913,7000,7000,245.41,MORTGAGE,105000,11/1/2012,NH,6.91,0,9/1/1999,2,10,1,9816,32,Current,36,568,15.8,65.4,B
1854918,3500,3500,113.2,RENT,52000,11/1/2012,OR,4.82,0,1/1/2003,1,13,0,4230,36,Current,36,521,10.16,21.3,B
1854926,8325,8325,284.9,RENT,24000,11/1/2012,OH,30.9,0,6/1/2006,0,10,0,9981,11,Current,36,470,14.09,86.8,B
1854933,7800,7800,281.09,MORTGAGE,51000,11/1/2012,WA,14.41,1,1/1/2008,1,9,0,2677,11,Current,36,520,17.77,47,C
1854944,17000,17000,600.11,MORTGAGE,77276,11/1/2012,NY,6.48,0,8/1/1986,1,17,0,20533,29,Current,36,548,16.29,44,B
1854959,24000,24000,615.86,OWN,150000,12/1/2012,CA,15.67,0,11/1/1992,3,9,0,41549,15,Current,60,592,18.49,73.7,C
1854969,12000,12000,368.45,RENT,83000,11/1/2012,NY,7.43,0,5/1/1996,2,8,0,9584,31,Current,36,553,6.62,27.6,A
1854988,10500,10500,360.56,MORTGAGE,30000,11/1/2012,CA,29.72,0,4/1/2003,0,9,0,16200,12,Current,36,485,14.33,66.9,B
1854991,24000,24000,864.9,MORTGAGE,150000,11/1/2012,NY,21.91,0,8/1/2006,1,7,0,10296,12,Current,36,592,17.77,96.2,C
1854997,2400,2400,87.36,RENT,110000,11/1/2012,WA,10.15,0,1/1/1995,0,13,0,22574,23,Current,36,571,18.49,90.3,C
1855001,6000,6000,202.49,MORTGAGE,75000,11/1/2012,CO,10.59,1,10/1/1999,2,17,0,36056,36,Current,36,546,13.11,76.2,B
1855003,18775,18775,513.12,MORTGAGE,70000,12/1/2012,TX,27,3,9/1/1990,1,15,0,41670,41,Current,60,541,21.49,62.3,C
1855012,20250,20250,631.02,MORTGAGE,51000,11/1/2012,MO,7.18,0,5/1/1991,2,13,0,3683,35,Current,36,520,7.62,5.1,A
1855016,18250,18250,407.07,MORTGAGE,42000,11/1/2012,FL,13.91,0,12/1/1993,0,12,0,35768,42,Current,60,507,12.12,62.2,B
1855022,18000,18000,431.16,MORTGAGE,62900,12/1/2012,NJ,27.3,0,2/1/1994,3,14,0,16691,27,Current,60,534,15.31,65.2,B
1855027,5775,5775,201.08,RENT,60000,11/1/2012,SC,4.08,0,5/1/1996,2,8,0,10088,20,Charged Off,36,531,15.31,39.1,B
1855081,8125,8125,292.81,MORTGAGE,43500,11/1/2012,MN,34.15,0,3/1/1998,1,15,0,23072,27,Current,36,509,17.77,85.8,C
1855111,3000,3000,104.46,OWN,13990.8,11/1/2012,CA,11.75,1,12/1/1985,1,4,0,4343,10,Current,36,434,15.31,77.6,B
1855113,35000,35000,985.67,MORTGAGE,214070,11/1/2012,CA,12.03,0,4/1/1990,0,13,0,71284,40,Current,60,616,22.95,87,C
1855116,4000,4000,129.37,RENT,14840,11/1/2012,CA,14.47,0,12/1/2005,0,3,0,5464,4,Current,36,438,10.16,82.8,B
1855122,10000,10000,223.06,RENT,60984,11/1/2012,CA,17.39,0,4/1/2001,1,12,0,2134,20,Current,60,532,12.12,15,B
1855141,12750,12750,264.06,OWN,45000,11/1/2012,NJ,18.03,0,7/1/1998,0,9,0,12850,13,Current,60,512,8.9,26.9,A
1855150,25475,25475,874.77,MORTGAGE,65712,11/1/2012,NV,24.6,0,8/1/1999,0,16,0,42425,29,Current,36,537,14.33,63.6,B
1855156,24175,24175,830.13,RENT,90250,11/1/2012,NY,24.03,0,7/1/1996,1,17,0,18930,33,Current,36,558,14.33,39.5,B
1855214,11200,11200,372.65,MORTGAGE,40000,11/1/2012,WI,33.52,0,11/1/1972,0,8,0,28458,26,Current,36,504,12.12,94.9,B
1855215,35000,35000,1111.37,RENT,110000,11/1/2012,CT,20.46,0,11/1/1998,0,19,0,21536,43,Current,36,571,8.9,40.2,A
1855232,28625,28625,774.41,RENT,80000,11/1/2012,CA,23.38,0,6/1/1996,0,15,0,28784,31,Current,60,550,21,72.9,C
1855234,28000,28000,749.49,MORTGAGE,98000,11/1/2012,MA,17.16,2,4/1/1991,2,13,0,28359,33,Current,60,564,20.49,61.6,C
1855237,11500,11500,420.1,MORTGAGE,33000,11/1/2012,FL,21.15,0,1/1/2008,2,6,0,6339,12,Current,36,491,18.75,68.2,C
1855260,6200,6200,200.53,RENT,43000,11/1/2012,FL,25.03,0,9/1/2005,3,6,0,2749,8,Charged Off,36, ,10.16,20.4,B
1855268,15000,15000,499.08,MORTGAGE,90000,11/1/2012,MA,9.03,0,3/1/1995,0,18,0,28918,32,Current,36,558,12.12,46.9,B
1855275,4000,4000,129.37,RENT,42000,11/1/2012,CA,21.66,0,10/1/1997,0,6,0,6016,18,Charged Off,36,507,10.16,70.8,B
1855284,25000,25000,715.73,MORTGAGE,60000,11/1/2012,CO,15.52,1,6/1/1992,1,8,0,25831,35,Current,60,531,23.76,84.7,C
1855292,35000,35000,798.33,MORTGAGE,250000,11/1/2012,CA,12.02,0,6/1/1991,0,13,0,40765,27,Current,60,626,13.11,45.6,B
1855297,35000,35000,936.86,RENT,90000,12/1/2012,GA,19,1,3/1/1974,1,16,0,20606,33,Current,60,558,20.49,32.7,C
1855303,11500,11500,418.59,MORTGAGE,35000,11/1/2012,NM,33.63,0,6/1/1998,1,20,1,23217,54,Current,36,495,18.49,67.1,C
1855308,20000,20000,552.16,OWN,52000,11/1/2012,WI,17.86,0,9/1/1999,0,8,0,11589,47,Current,60,521,21.98,75.3,C
1855311,10475,10475,364.72,MORTGAGE,56000,11/1/2012,VT,12.13,0,8/1/2002,0,5,0,7539,13,Current,36,526,15.31,88.7,B
1855332,7000,7000,232.91,MORTGAGE,56000,11/1/2012,OH,4.48,1,6/1/2000,0,5,0,7685,19,Current,36,526,12.12,76.8,B
1855333,14400,14400,465.73,RENT,100000,11/1/2012,NY,7.66,1,9/1/1989,0,5,0,4951,20,Current,36,565,10.16,68.8,B
1855347,16750,16750,390.53,RENT,60000,11/1/2012,IL,12.7,0,9/1/2004,1,13,0,2233,21,Current,60,531,14.09,8.7,B
1855353,12000,12000,410.66,RENT,90000,11/1/2012,TX,18.33,0,12/1/2005,0,12,0,18428,18,Current,36,558,14.09,46.8,B
1855368,7800,7800,237.4,RENT,38000,11/1/2012,FL,20.21,0,2/1/2006,0,8,0,2180,14,Current,36,500,6.03,13.5,A
1855372,3200,3200,109.89,RENT,56000,11/1/2012,NY,14.89,0,6/1/2003,1,12,0,3934,15,Current,36,526,14.33,82,B
1855386,11100,11100,359.01,RENT,33000,11/1/2012,NY,31.29,0,12/1/1997,0,18,0,17817,30,Current,36,491,10.16,28.3,B
1855391,20400,20400,678.75,RENT,75000,11/1/2012,IL,26.8,0,10/1/2000,0,11,0,32212,26,Current,36,546,12.12,80.1,B
1855400,9500,9500,330.77,MORTGAGE,44000,11/1/2012,MA,29.43,0,2/1/1995,1,15,0,11211,47,Current,36,510,15.31,46.3,B
1855402,18000,18000,467.43,MORTGAGE,40000,11/1/2012,MA,28.44,0,5/1/2003,1,12,0,21079,28,Current,60,504,19.05,72.7,C
1855416,12000,12000,417.81,RENT,46000,11/1/2012,IL,13.51,0,8/1/2004,2,14,0,6588,19,Current,36,513,15.31,54.9,B
1855432,11950,11950,397.6,MORTGAGE,35000,11/1/2012,PA,11.28,0,8/1/2002,1,16,0,13566,33,Current,36,495,12.12,79.3,B
1855436,16000,16000,539.96,RENT,80000,11/1/2012,CA,15.99,0,12/1/1999,0,9,0,7541,14,Current,36,550,13.11,76.9,B
1855451,19000,19000,487.56,MORTGAGE,45000,11/1/2012,IL,20.38,0,9/1/1996,3,12,0,12906,42,Charged Off,60,512,18.49,55.2,C
1855454,2000,2000,66.55,MORTGAGE,70000,11/1/2012,LA,23.88,0,1/1/1983,1,21,0,29299,40,Current,36,541,12.12,67.5,B
1855456,3600,3600,121.49,OWN,190000,11/1/2012,TX,8.91,3,5/1/1995,3,15,0,20759,27,Current,36,608,13.11,49.2,B
1855458,10050,10050,345.1,MORTGAGE,44000,11/1/2012,VA,33.93,1,9/1/1998,0,19,0,28686,39,Current,36,510,14.33,63.2,B
1855479,35000,35000,946.87,MORTGAGE,225000,11/1/2012,IL,13.8,0,5/1/1983,1,11,0,13477,43,Current,60,619,21,58.9,C
1855485,12000,12000,412.06,RENT,65000,11/1/2012,CA,28.5,0,12/1/1989,0,10,0,18952,14,Current,36,536,14.33,83.5,B
1855495,10000,10000,363.99,RENT,84000,11/1/2012,CA,16.16,0,6/1/1999,2,14,0,12851,14,Current,36,553,18.49,70.6,C
1855498,19000,19000,493.4,MORTGAGE,55000,11/1/2012,CA,26.82,0,12/1/1998,1,12,0,24600,18,Current,60,525,19.05,59.1,C
1855511,15000,15000,522.26,MORTGAGE,60719,11/1/2012,NC,21.32,0,9/1/2004,2,6,0,5227,19,Current,36,532,15.31,78,B
1855520,25850,25850,931.56,MORTGAGE,100000,11/1/2012,MI,24.12,0,7/1/1996,0,21,0,38639,48,Current,36,565,17.77,64.5,C
1855525,35000,35000,976.04,MORTGAGE,90000,11/1/2012,WV,22.53,2,9/1/1995,1,12,0,19891,28,Charged Off,60,558,22.47,37.4,C
1855549,19425,19425,485.59,MORTGAGE,69000,11/1/2012,CA,24.33,0,12/1/1993,1,15,0,21565,33,Current,60,540,17.27,84.2,B
1855555,1000,1000,36.04,MORTGAGE,60000,11/1/2012,VA,24.76,0,4/1/1996,1,10,0,19939,18,Charged Off,36,531,17.77,90.6,C
1855581,10800,10800,364.47,RENT,142800,11/1/2012,CT,13.95,0,10/1/1999,0,17,0,25205,32,Current,36,589,13.11,85.4,B
1855582,30000,30000,836.61,MORTGAGE,84000,11/1/2012,PA,26.3,0,9/1/1997,2,18,0,32263,32,Current,60,553,22.47,68.2,C
1855614,4800,4800,167.13,RENT,40000,11/1/2012,LA,23.3,1,11/1/2002,0,8,0,4598,23,Current,36,504,15.31,65.7,B
1855616,10000,10000,317.54,MORTGAGE,140000,11/1/2012,NY,25,0,4/1/1969,3,22,0,30026,38,Current,36,587,8.9,25.5,A
1855637,7800,7800,259.52,MORTGAGE,35000,11/1/2012,SC,11.66,0,1/1/2000,0,6,0,5118,11,Current,36,495,12.12,60.9,B
1855639,13225,13225,427.73,MORTGAGE,42000,11/1/2012,NM,18.29,0,8/1/1998,3,6,0,1320,12,Current,36,507,10.16,10.6,B
1855640,8000,8000,266.18,RENT,49000,11/1/2012,LA,20.85,0,8/1/2003,0,10,0,0,18,Current,36,517,12.12, ,B
1855647,8900,8900,312.02,RENT,29635,11/1/2012,CA,9.72,0,3/1/2000,2,5,0,13442,12,Current,36,484,15.8,54,B
1855653,10000,10000,323.43,RENT,105000,11/1/2012,AZ,11.25,0,8/1/1993,0,12,0,28211,34,Current,36,568,10.16,53.3,B
1855654,9925,9925,325.6,RENT,40000,11/1/2012,FL,30.49,0,11/1/2007,0,7,0,3448,9,Current,36,504,11.14,53,B
1855656,35000,35000,1111.37,MORTGAGE,150000,11/1/2012,NH,11.92,0,4/1/1995,0,6,0,79666,15,Current,36,592,8.9,60.1,A
1855666,12725,12725,390.71,OWN,48210,11/1/2012,CA,5.97,0,12/1/2005,3,7,0,1999,15,Current,36,516,6.62,10.5,A
1855688,35000,35000,1283.85,MORTGAGE,104000,11/1/2012,KY,17.19,2,7/1/1998,1,9,0,15509,38,Current,36,568,19.05,77.2,C
1855693,10375,10375,361.23,RENT,45000,11/1/2012,NJ,29.49,0,9/1/2002,0,16,0,12212,32,Charged Off,36,512,15.31,60.2,B
1855700,35000,35000,1261.3,MORTGAGE,207000,11/1/2012,NJ,11.15,0,5/1/1999,1,20,0,44763,39,Current,36,614,17.77,61.7,C
1855710,11500,11500,405.96,RENT,53484,11/1/2012,CO,11.13,0,11/1/2003,1,15,0,11100,41,Current,36,523,16.29,65.3,B
1855721,8400,8400,261.76,OWN,35000,11/1/2012,TX,30.41,0,1/1/2001,0,21,0,6482,52,Current,36,495,7.62,24,A
1855723,6000,6000,196.84,MORTGAGE,42000,12/1/2012,VA,16.97,0,11/1/2000,0,12,0,13901,26,Current,36,507,11.14,34.5,B
1855734,10250,10250,319.41,RENT,75000,11/1/2012,CA,15.87,0,8/1/2004,0,6,0,0,13,Current,36,546,7.62,0,A
1855756,12000,12000,432.45,RENT,102000,11/1/2012,VA,12.34,0,5/1/2000,0,10,0,17834,22,Current,36,566,17.77,86.2,C
1855760,28000,28000,652.82,MORTGAGE,65000,12/1/2012,CA,5.38,0,6/1/2000,0,8,0,14299,22,Charged Off,60,536,14.09,41.7,B
